Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0
GLDS-375_rna-seq_FL4-1S_R1_raw										10.117229002637252	3.4372557911515957	9.914809686466038	5.753961407346873	16.294875413400472	7.11822932885663	17.057220625143383																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL4-1S_R2_raw										10.903263954741895	3.8481199332944978	9.456099393660043	5.1449590854097105	14.805536841477455	6.13829658126511	18.23882282795791																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL5-1R_S6_L002_R1_raw										10.74757543204295	3.477730090446186	7.455454891802581	3.613362783742525	10.94718680446653	6.79081859177098	16.7618417127433																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL5-1R_S6_L002_R2_raw										9.021715375516996	2.630049433466947	5.986767235432571	3.6645241299307423	13.574078279268631	6.517656445375828	12.147861340498482																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL5-1S_S5_L002_R1_raw										10.924608378494938	4.659140323473588	13.908343832847958	6.709620269939847	13.550291828607067	4.970474843928203	7.267669288998017																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL5-1S_S5_L002_R2_raw										9.88693250105857	5.070627300404827	14.372964048732499	6.195881081822817	13.169193974233867	4.137088741882111	4.973508025016132																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL6-1R_R1_raw										17.706000173645045	5.514501875522109	10.60955446641132	4.098631737896116	9.727038005831396	3.1526943944910046	13.407120436734807																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL6-1R_R2_raw										16.92139455627136	5.771364044478578	11.246146386024918	4.136754953187334	9.263622518224334	3.5325303772301195	13.111395401935793																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL6-1S_R1_raw										10.090962734879659	3.5432201120698648	9.931902712308347	5.71958490067181	16.342232798994253	7.306124041839027	18.25144018080606																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL6-1S_R2_raw										10.8984068845168	3.836552709601699	9.64971653829247	4.920100262353351	14.449269095649294	6.434816421544386	19.522299825678765																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL7-1R_R1_raw										17.24725671688939	5.656450284579108	10.81705260180907	4.212004025960834	9.720496767131632	3.100396054577555	11.823264104887674																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL7-1R_R2_raw										16.96806243025129	5.896945149831566	11.594263438045298	4.226996380860629	9.226971414696783	3.5199782857465807	11.517001031826121																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL7-1S_R1_raw										9.343930076851057	3.1801737474930967	9.341499958164894	5.815669046772965	19.165071334794405	8.444788397539067	17.0109861811515																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL7-1S_R2_raw										10.277971634949655	3.7598679101426264	9.637122039052413	5.389837326133698	16.484866298112735	7.349488779263029	19.25107676342505																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL8-1R_R1_raw										18.764323098425155	5.780233289202228	10.379423296761226	4.084406007735182	9.118985922909005	2.8988706717082877	10.653072251303637																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL8-1R_R2_raw										17.914735823064206	6.142886632199692	11.425912610702127	4.051565306403729	8.932378586396563	3.1529155397373048	10.572414363803025																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL8-1S_R1_raw										10.658940541323831	3.644110509351651	10.185729084118325	5.8367021188699715	16.05265186029914	7.087272451896494	18.289384100713914																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL8-1S_R2_raw										11.099987645649154	3.976618698810465	9.757111380932118	5.0309201720458265	14.310451035416763	6.154635050758164	19.445015576811773																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL9-1R_S10_L002_R1_raw										11.436089833976649	3.724380024947775	7.564313131087702	3.7186655192185363	10.624131453937597	6.294427775845998	15.061554780847272																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL9-1R_S10_L002_R2_raw										9.817605985091308	2.8520195851113774	6.299913413100658	3.656993663701085	13.133456382048186	6.285775985285573	10.841739525120019																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL9-1S_S9_L002_R1_raw										10.789721609501546	4.594105583778816	14.109612458613094	6.884391404460441	14.626811226015263	4.918057804354704	7.0073297655994455																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_FL9-1S_S9_L002_R2_raw										9.385765867850916	4.807256161948921	14.856602032909933	7.1461983789944075	13.433417090873562	3.731134374624391	5.39605766477904																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC1-1R_S4_L002_R1_raw										7.871978650923429	2.764792817293775	7.120619317537064	3.7731216901474287	13.400762532291738	6.556640066960711	29.915788743399535																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC1-1R_S4_L002_R2_raw										6.356669481940572	2.1238200017011306	5.816819341784588	3.585522863692888	14.56335966236992	9.729764599626634	22.82130732206386																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC1-1S_S3_L002_R1_raw										10.765162848318424	4.882105836919341	15.243145524067431	7.917957073852615	15.230443476391532	5.0127766582722755	4.723686320617486																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC1-1S_S3_L002_R2_raw										9.355268421069358	5.211390276165387	16.33905085831151	7.73697575889288	13.637898683576081	3.8053811409219316	2.793706994835846																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC10-1R_R1_raw										18.465357366554414	5.914710977537527	11.014007808705175	3.5202174825517774	7.2777941315548444	3.1229361397890254	13.841511673546766																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC10-1R_R2_raw										17.787667907236777	6.063808589796704	11.39959596856296	3.94733040098533	7.4727671011958385	2.862354854098104	13.282851777314853																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC10-1S_R1_raw										9.230046586615897	3.291103137930124	9.908603682999589	5.922663268783216	16.954152212586763	7.919848031035805	18.881146439609996																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC10-1S_R2_raw										10.499034286223415	3.7647509762345996	9.861074613301735	5.455264298502669	16.035058767392616	6.906735667389585	20.841966173467476																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC11-1R_S16_L002_R1_raw										16.790502220720562	5.041144395767356	8.581009500603175	2.7350634861669416	5.035081457605173	1.5433244412710623	4.7245586562949375																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC11-1R_S16_L002_R2_raw										15.344974317817636	4.479266575958963	7.360964219369024	2.435492908214622	5.334797426164623	1.8386014924351748	3.568385404472465																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC11-1S_S15_L002_R1_raw										9.470480322311106	4.703800173553244	15.338578274105513	7.815245099095737	17.203602348667047	6.501171862780923	9.764490935023538																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC11-1S_S15_L002_R2_raw										8.570897385693867	5.092988370882282	16.003922503720663	7.502167296108045	17.159037199822077	5.070133308438721	6.730518391373852																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC12-1R_R1_raw										18.049885262980595	5.573149892328395	10.692936152274712	3.9268724009796987	7.956460987552244	3.029117277783329	12.304647546779766																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC12-1R_R2_raw										17.608125598974567	5.894155196889396	11.165781821780817	4.1124236326741945	8.103804763761739	2.7947304914104762	11.983241675421029																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC12-1S_R1_raw										7.059852406356709	2.5668477161581644	8.557063965995544	5.581269833515114	17.738497469693705	8.570369941057344	26.29142716246196																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC12-1S_R2_raw										7.919537736770943	3.0412462876246806	8.536675186907756	5.0978121886537355	16.169810680743257	7.619743644690797	27.111722233124492																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC2-1R_R1_raw										15.301839870462306	4.623886149111229	8.280698192073901	3.2373577791360644	11.331074930989834	6.529960253587033	16.231690330937887																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC2-1R_R2_raw										15.236531927361103	4.910422280964174	9.393400958134015	3.6155145311337344	9.483490816289379	5.5908724735947715	17.048703345646924																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC2-1S_R1_raw										6.406975988958232	2.310744656812374	7.557509387786319	5.2699428134175985	19.940340892447207	10.617931641015915	26.119373418553447																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC2-1S_R2_raw										7.596753900448126	2.8408524165070785	8.016053273138562	5.074028207601151	17.054746353015787	9.18254323282621	27.70497372656417																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC3-1R_R1_raw										18.36432474925553	5.698341590889814	10.234602768617055	3.4491688048909244	7.335035440684087	3.270173832663544	12.285343213117015																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC3-1R_R2_raw										17.091275284524226	5.72985099175391	10.317262750399484	3.5607837715875523	7.318299379263131	2.8294217579924696	11.82983692162658																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC3-1S_R1_raw										8.307187994683927	2.9801080153199035	9.049612549956572	5.773834442460625	17.763802687490127	8.60513451296057	21.79045166712554																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC3-1S_R2_raw										9.183279296338476	3.4008471619400473	8.986007365221658	5.182356570087163	15.568048541243748	7.4392584960363175	22.439566431154013																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC4-1R_R1_raw										19.611317394578876	5.9578153436079235	10.509186136687605	3.3672987517845145	6.318057540089788	2.5065803480392104	12.298658187108845																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC4-1R_R2_raw										18.31452215824098	6.182167058807055	11.2428775656555	3.6502505412031887	6.556067770596973	2.378981040790206	12.017934734080669																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC4-1S_R1_raw										7.561735510682121	2.7291755940547704	8.780414483606583	5.65066455740287	16.711115161484695	7.6757177047968765	26.411454654184645																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC4-1S_R2_raw										8.30311738333339	3.184211595646591	8.380769532312033	4.8641186564688965	14.907878818211682	6.896828286701756	25.853495393469284																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC5-1R_S8_L002_R1_raw										16.962717193083705	5.2527746768573165	9.158208591206877	3.0309271248060905	5.323545616059195	1.3586186490795749	4.919122807335157																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC5-1R_S8_L002_R2_raw										14.43572815444746	4.325654162936313	7.939991260791909	2.6246580236151282	4.8796606783123435	1.691366053652623	3.989560411328087																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC5-1S_S7_L002_R1_raw										10.29176763745805	4.87389504661311	15.739457299009263	8.433271988793463	17.340437424876715	5.3144725822602545	5.582228736046577																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC5-1S_S7_L002_R2_raw										8.587203175955695	5.041422203288535	16.476125605592866	7.872991509387129	14.623428292367734	3.710502438194267	3.551075911852023																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC6-1R_R1_raw										19.331755720065345	6.211692968607394	11.29116608814527	3.5119755167164395	6.716415734011473	2.6854283453475714	12.018445664654902																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC6-1R_R2_raw										18.373340138794216	6.334596061224908	11.600141973415301	3.8199572130054413	6.863326470868272	2.5583389135407613	11.793966528697277																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC6-1S_R1_raw										7.777511222393127	2.8710549291195666	9.310251916734547	6.132244216137385	17.740833706487667	8.062429843066086	23.36252537728383																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC6-1S_R2_raw										8.852011856474585	3.286093014457872	9.319587081625642	5.313243902384112	16.246708023248413	7.22978694608131	23.904302594265783																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC7-1R_R1_raw										19.602986234961783	6.250048311925173	11.88603131967343	4.076512635807309	7.960807756615809	2.8446081602373114	9.136200917477193																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC7-1R_R2_raw										18.47893991366052	6.565525041038321	12.406443962320601	4.3994779123782575	8.275336829516478	2.795503493954854	8.928351000403097																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC7-1S_R1_raw										6.6592973457421225	2.542185224648641	9.174716740570018	6.294095795720376	18.547072619248745	8.454927302848795	25.18549263210294																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC7-1S_R2_raw										7.794382770552284	3.1557435198511437	9.082240060355726	5.38439981509151	16.854468336584418	7.725902772362844	25.722665518727617																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC8-1R_R1_raw										7.08432094701688	2.1012836243492705	3.1141510079840784	1.2315430333789374	6.3466814350556735	7.1574391583835455	56.01640575892335																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC8-1R_R2_raw										6.670506076810338	2.565337323791864	5.119686586674915	2.2536988531679043	7.917828131862942	5.914936603828306	52.599982884161555																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC8-1S_R1_raw										6.483127968787558	2.455423182482562	8.739284622388581	5.954975292613488	17.728117660260846	8.21295464337883	27.042235100185003																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC8-1S_R2_raw										7.481694178852451	3.000044484036996	8.716080359840248	5.260814028385114	16.229732547847792	7.7618488341749305	27.921501790956132																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC9-1R_S12_L002_R1_raw										17.36696775721277	5.4841666585015885	10.058072698066017	3.273622492830068	5.687022163332223	1.8549800594594483	5.1830421402156714																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC9-1R_S12_L002_R2_raw										16.193574703890388	4.9689995852900894	9.045708397652371	2.999003231461697	5.340483033750103	1.9548077106904427	4.288187845807504																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC9-1S_S11_L002_R1_raw										10.820929737077718	5.019993092446808	15.797099495664261	7.49786237181712	15.036238573382988	4.425370387064802	5.309117705740662																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_GC9-1S_S11_L002_R2_raw										9.873595177876995	5.7025115443193615	17.09938229077942	7.269188688416659	13.93557885586019	4.07362237499924	2.874226579003885																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_Plantctrl_rep1_R1_raw										14.580642738650868	4.514255346308729	9.521180759855053	4.222512106703137	9.312026241240774	3.3143273131838624	21.84664359017167																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
GLDS-375_rna-seq_Plantctrl_rep1_R2_raw										14.471253494057269	4.945359273884979	9.814394155551655	3.869027462141359	9.521980291198354	3.7102205174219165	21.2021845859081																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
